       -4.75031              0
       -4.70281              0
        -4.6553              0
        -4.6078              0
        -4.5603              0
       -4.51279              0
       -4.46529              0
       -4.41779              0
       -4.37028              0
       -4.32278              0
       -4.27528              0
       -4.22778              0
       -4.18027              0
       -4.13277              0
       -4.08527              0
       -4.03776              0
       -3.99026              0
       -3.94276              0
       -3.89525              0
       -3.84775              0
       -3.80025              0
       -3.75274              0
       -3.70524              0
       -3.65774              0
       -3.61024              0
       -3.56273              0
       -3.51523              0
       -3.46773              0
       -3.42022              0
       -3.37272              0
       -3.32522              0
       -3.27771              0
       -3.23021              0
       -3.18271              0
        -3.1352              0
        -3.0877              0
        -3.0402              0
       -2.99269    3.74582e-08
       -2.94519    1.12375e-07
       -2.89769    1.87291e-07
       -2.85019    6.74248e-07
       -2.80268    6.74248e-07
       -2.75518    1.04883e-06
       -2.70768    1.72308e-06
       -2.66017    1.83545e-06
       -2.61267    1.64816e-06
       -2.56517    1.79799e-06
       -2.51766    1.42341e-06
       -2.47016    1.49833e-06
       -2.42266    1.23612e-06
       -2.37515     1.1612e-06
       -2.32765    2.02274e-06
       -2.28015    2.09766e-06
       -2.23265    2.69699e-06
       -2.18514    3.48361e-06
       -2.13764    4.75719e-06
       -2.09014    6.40536e-06
       -2.04263    7.86623e-06
       -1.99513     8.4281e-06
       -1.94763    9.25218e-06
       -1.90012     9.3271e-06
       -1.85262    1.54702e-05
       -1.80512    3.57726e-05
       -1.75761    0.000134999
       -1.71011    0.000452795
       -1.66261     0.00121458
       -1.61511     0.00274299
        -1.5676     0.00511889
        -1.5201      0.0084529
        -1.4726      0.0124221
       -1.42509      0.0165992
       -1.37759      0.0206844
       -1.33009      0.0241695
       -1.28258      0.0268962
       -1.23508      0.0288659
       -1.18758      0.0299908
       -1.14007      0.0303156
       -1.09257       0.029996
       -1.04507       0.029053
      -0.997565      0.0276153
      -0.950062      0.0259686
      -0.902559      0.0238831
      -0.855056      0.0216539
      -0.807553      0.0193904
       -0.76005      0.0170343
      -0.712546       0.014753
      -0.665043      0.0125636
       -0.61754      0.0106332
      -0.570037     0.00892311
      -0.522534      0.0073753
      -0.475031      0.0060888
      -0.427528      0.0050727
      -0.380025     0.00423357
      -0.332522     0.00359891
      -0.285019      0.0030742
      -0.237515     0.00267081
      -0.190012     0.00234859
      -0.142509     0.00211096
     -0.0950062     0.00189782
     -0.0475031     0.00175293
              0     0.00162119
      0.0475031     0.00153609
      0.0950062     0.00146653
       0.142509     0.00140809
       0.190012     0.00136988
       0.237515     0.00133542
       0.285019     0.00131782
       0.332522     0.00131531
       0.380025     0.00132853
       0.427528      0.0013743
       0.475031     0.00139951
       0.522534     0.00145218
       0.570037     0.00154174
        0.61754     0.00163217
       0.665043     0.00175275
       0.712546     0.00189741
        0.76005     0.00208373
       0.807553     0.00235077
       0.855056     0.00265268
       0.902559      0.0030334
       0.950062     0.00355048
       0.997565     0.00419442
        1.04507     0.00499093
        1.09257     0.00605621
        1.14007     0.00727304
        1.18758     0.00876459
        1.23508      0.0105352
        1.28258        0.01244
        1.33009      0.0145983
        1.37759      0.0168718
        1.42509      0.0191757
         1.4726      0.0215792
         1.5201      0.0237375
         1.5676      0.0257858
        1.61511      0.0275731
        1.66261      0.0289619
        1.71011      0.0300038
        1.75761      0.0302627
        1.80512      0.0300392
        1.85262      0.0289888
        1.90012      0.0270988
        1.94763       0.024405
        1.99513      0.0208821
        2.04263      0.0169093
        2.09014       0.012664
        2.13764     0.00870713
        2.18514     0.00532042
        2.23265     0.00283001
        2.28015     0.00128894
        2.32765     0.00048441
        2.37515    0.000150582
        2.42266    4.10542e-05
        2.47016    1.27733e-05
        2.51766    8.39064e-06
        2.56517    7.34181e-06
        2.61267    6.70502e-06
        2.66017    6.14315e-06
        2.70768    5.76857e-06
        2.75518    4.19532e-06
        2.80268    4.34515e-06
        2.85019    2.92174e-06
        2.89769    2.65953e-06
        2.94519    2.24749e-06
        2.99269    1.68562e-06
         3.0402    1.01137e-06
         3.0877    7.49164e-07
         3.1352     4.1204e-07
        3.18271    4.86957e-07
        3.23021    1.87291e-07
        3.27771    2.24749e-07
        3.32522    3.37124e-07
        3.37272    3.37124e-07
        3.42022    7.49164e-07
        3.46773    5.99332e-07
        3.51523     6.3679e-07
        3.56273     1.3485e-06
        3.61024     1.3485e-06
        3.65774    2.21003e-06
        3.70524    2.09766e-06
        3.75274    2.47224e-06
        3.80025    2.80937e-06
        3.84775    2.35987e-06
        3.89525    2.21003e-06
        3.94276     1.6107e-06
        3.99026    7.11706e-07
        4.03776     4.1204e-07
        4.08527    7.49164e-08
        4.13277    3.74582e-08
        4.18027    3.74582e-08
        4.22778              0
        4.27528              0
        4.32278              0
        4.37028              0
        4.41779              0
        4.46529              0
        4.51279              0
         4.5603              0
         4.6078              0
         4.6553              0
        4.70281              0
