14.7393   0.0835315    0.722618    0.404026    0.423522
14.7644   0.0755956    0.720067    0.428833     0.40058
14.7895   0.0832948    0.723739     0.41925    0.416011
14.8146   0.0872127    0.730259    0.439305    0.399381
14.8398   0.0851918    0.736545    0.428486    0.408861
14.8649   0.0860917    0.738311    0.441294    0.397952
14.89   0.0822485    0.731953    0.458432    0.383876
14.9152   0.0855782    0.745944    0.462718    0.385772
14.9403   0.0884771    0.733822    0.460469    0.381408
14.9654   0.0916053     0.73945    0.467638    0.374981
14.9906   0.0932847    0.737618     0.47402    0.377849
15.0157   0.0939948    0.742129    0.484411    0.368453
15.0408         0.1    0.733083    0.486316    0.359549
15.066    0.101943    0.734266    0.496659    0.356333
15.0911   0.0990508    0.735762    0.500459    0.359308
15.1162    0.101838    0.741807    0.501685    0.353139
15.1414    0.101162    0.746937    0.527333    0.341188
15.1665   0.0954814    0.749002    0.515248    0.351269
15.1916    0.104703    0.749709    0.532824    0.338208
15.2168     0.10068    0.752721    0.540646    0.334864
15.2419   0.0943429    0.753191    0.557606    0.320455
15.267   0.0965258    0.758954    0.561963    0.320559
15.2921   0.0888736    0.768171    0.588357    0.301412
15.3173   0.0882299    0.773751    0.589786    0.299103
15.3424   0.0992674    0.762821    0.591209     0.28956
15.3675   0.0977558    0.771396    0.603271    0.286801
15.3927   0.0977924    0.781952    0.614833    0.273431
15.4178   0.0978196    0.785557    0.613323    0.277856
15.4429   0.0908897    0.783099    0.619838    0.269051
15.4681    0.102268    0.769897    0.612165    0.276495
15.4932   0.0946644    0.786145    0.630809    0.254948
15.5183   0.0998268    0.779991    0.626462    0.256172
15.5435    0.102479    0.783533    0.639221    0.253873
15.5686    0.100606    0.786436    0.651695    0.240737
15.5937    0.104538    0.778054    0.653421    0.233235
15.6189    0.097739    0.786387    0.642016    0.243994
15.644    0.100677    0.786265    0.674375    0.222845
15.6691    0.107243    0.788318    0.676636    0.222897
15.6943    0.103809    0.789131    0.678124    0.213888
15.7194    0.111533     0.78524    0.689843    0.206929
15.7445    0.114559    0.784414    0.690387     0.20252
15.7697    0.118446     0.77294    0.696395    0.201779
15.7948    0.130814    0.774952    0.698159     0.19937
15.8199    0.118778    0.773287    0.706013    0.190241
15.845    0.132349    0.766298    0.725215    0.184256
15.8702    0.127039    0.772862    0.717499     0.18438
15.8953    0.125561    0.775536    0.735426    0.176881
15.9204    0.129922    0.768498    0.736142    0.170554
15.9456     0.13534     0.78042    0.743739    0.164179
15.9707    0.140573    0.763512    0.739914    0.162903
15.9958    0.138508    0.765855    0.741248    0.166667
16.021    0.139215    0.778305    0.749813    0.153462
16.0461     0.14946    0.761869    0.746797    0.163527
16.0712    0.150064    0.750579    0.755985    0.143372
16.0964     0.15288    0.752339     0.76514    0.140817
16.1215    0.160132     0.74109    0.755346    0.143585
16.1466    0.163387    0.736924    0.780943    0.130502
16.1718    0.161367    0.737188    0.781603    0.121682
16.1969    0.166323    0.735688    0.776947    0.127127
16.222    0.165451    0.736321     0.78322     0.12715
16.2472    0.175751    0.720581    0.777127      0.1243
16.2723    0.176878    0.721866    0.775186    0.132017
16.2974    0.190728    0.708491    0.775762    0.123205
16.3225    0.196478     0.71522    0.783648    0.116478
16.3477    0.196912    0.716527    0.783852    0.116679
16.3728    0.180005     0.71929    0.782535    0.115544
16.3979    0.192873    0.711687    0.773237    0.114877
16.4231    0.216683    0.689358    0.785475    0.111218
16.4482    0.203936    0.695449    0.790898    0.105289
16.4733    0.211958    0.689332     0.78476    0.109496
16.4985    0.222689    0.673903    0.781279    0.104108
16.5236    0.237123    0.667517    0.793271    0.104408
16.5487    0.242003    0.659017     0.78535    0.102921
16.5739    0.232907    0.656374    0.788266    0.104985
16.599     0.24754    0.653619    0.786355    0.102121
16.6241    0.253402     0.65068    0.779434     0.10283
16.6493    0.255904    0.655002    0.782095   0.0983255
16.6744    0.253716    0.651246    0.777894    0.101947
16.6995    0.273157    0.619634    0.785788   0.0934483
16.7247    0.273973    0.619019     0.78241   0.0917213
16.7498     0.28273    0.618746    0.792026   0.0927736
16.7749    0.288773    0.608218    0.776042   0.0900849
16.8001    0.285984    0.598791    0.776539   0.0908576
16.8252    0.287386    0.601338    0.779491    0.088055
16.8503    0.297103    0.588087    0.777038   0.0829584
16.8754    0.296946    0.584591    0.790453   0.0765181
16.9006    0.298515     0.57614    0.781768   0.0782113
16.9257    0.306211    0.574228    0.765028   0.0788774
16.9508    0.314797    0.565691    0.766341   0.0814634
16.976    0.319794    0.548839    0.751128    0.080432
17.0011    0.316526    0.562183    0.757725   0.0817832
17.0262    0.324278    0.548838    0.768373   0.0782035
17.0514     0.32663    0.545399    0.764473   0.0719074
17.0765    0.340982    0.527275    0.760827   0.0727853
17.1016    0.338478    0.522625    0.759365   0.0719209
17.1268     0.35303    0.516699    0.754723   0.0784343
17.1519    0.351792    0.511658    0.756048   0.0737394
17.177    0.373259     0.49246    0.755996   0.0736751
17.2022    0.366412    0.495449      0.7431   0.0788315
17.2273    0.381075    0.475557    0.744997   0.0736135
17.2524    0.370494    0.482703    0.743023   0.0734012
17.2776    0.389072    0.458339    0.723218   0.0772982
17.3027    0.389764    0.455255    0.719676   0.0825502
17.3278    0.397048    0.436651    0.720444   0.0778898
17.3529     0.40397    0.436353    0.723623   0.0777496
17.3781    0.408877    0.428723    0.726557    0.076958
17.4032    0.412825    0.421292    0.712292   0.0760426
17.4283    0.413732    0.425093    0.699886   0.0759617
17.4535    0.425356    0.403674    0.720953   0.0637206
17.4786    0.431423    0.395457    0.710549   0.0655653
17.5037    0.431341    0.372101    0.701993   0.0693841
17.5289    0.454512    0.354641     0.70743   0.0618862
17.554    0.455323     0.34806    0.713035   0.0636816
17.5791    0.467147    0.336354    0.706488   0.0597322
17.6043     0.47051    0.329624    0.705319   0.0605386
17.6294    0.482694    0.310808    0.705675   0.0595715
17.6545    0.499248    0.289474    0.691228   0.0593985
17.6797    0.496201    0.282159    0.690333   0.0568509
17.7048    0.499712    0.274008    0.687464   0.0554917
17.7299     0.49274    0.280816    0.688909   0.0540624
17.7551    0.523047    0.260243    0.677337   0.0569782
17.7802    0.524049    0.237258    0.691673   0.0452261
17.8053    0.524733     0.24812    0.683419   0.0451128
17.8304    0.560954    0.224382    0.707155   0.0401943
17.8556    0.544979    0.215612    0.692527   0.0423608
17.8807    0.542473     0.22043    0.701075    0.027957
17.9058    0.557415    0.202539    0.669937   0.0478938
17.931    0.568182    0.192857     0.72013   0.0305195
17.9561    0.550854    0.196733    0.690423   0.0311804
17.9812    0.567164    0.179934     0.69403   0.0257048
18.0064    0.577175    0.173059    0.662301   0.0224509
18.0315       0.576       0.171       0.671       0.027
18.0566    0.577929     0.16041    0.687144   0.0182025
18.0818    0.597594    0.128342    0.692513   0.0320856
18.1069    0.604651   0.0944767    0.690407   0.0290698
18.132    0.627451    0.117647    0.668449   0.0285205
18.1572    0.643396    0.111321    0.683019   0.0188679
18.1823    0.642058   0.0917226    0.646532   0.0201342
18.2074    0.669231   0.0820513    0.620513    0.025641
18.2326    0.630573   0.0732484    0.697452   0.0127389
18.2577     0.63986   0.0769231    0.671329    0.013986
18.2828    0.649402   0.0677291    0.681275   0.0119522
18.308    0.634615   0.0576923    0.591346  0.00961538
18.3331    0.666667   0.0490196    0.622549  0.00490196
18.3582    0.679487   0.0576923    0.634615   0.0128205
18.3833    0.633987   0.0457516    0.712418           0
18.4085        0.71        0.11        0.67           0
18.4336    0.746835   0.0506329    0.544304   0.0126582
18.4587       0.625    0.046875       0.625           0
18.4839    0.585714   0.0285714    0.657143   0.0285714
