0              0              0
0.25       0.225729       0.401893
0.5       0.439689       0.608003
0.75        0.62289       0.609715
1       0.790315       0.618506
1.25       0.947421       0.653258
1.5        1.10813        0.67574
1.75        1.26604       0.678856
2        1.42152       0.685485
2.25        1.56981       0.694367
2.5        1.72322       0.701172
2.75        1.87206       0.704079
3        2.02183        0.70648
3.25        2.17021       0.709992
3.5        2.31129       0.710294
3.75        2.44966       0.711805
4        2.59741       0.710024
4.25        2.74613       0.712864
4.5        2.89056       0.714297
4.75         3.0296       0.714422
5        3.16878       0.715772
5.25         3.3138       0.714502
5.5        3.45444       0.714099
5.75        3.59371       0.716224
6        3.73812       0.714774
6.25        3.88448       0.714594
6.5        4.02523       0.713236
6.75        4.15889       0.714344
7        4.29751       0.714874
7.25        4.44371       0.714954
7.5        4.58711        0.71441
7.75        4.71954       0.715435
8        4.85808       0.713136
8.25        5.00096       0.715757
8.5        5.13323       0.714375
8.75        5.27439       0.716629
9        5.41329       0.714049
9.25        5.55905       0.713404
9.5        5.70516       0.714829
9.75        5.84649       0.713796
10        5.97854       0.716645
10.25        6.12171       0.713948
10.5        6.26918       0.715318
10.75         6.4139        0.71677
11        6.55022       0.717196
11.25        6.68472       0.715455
11.5        6.82932       0.715441
11.75        6.97624       0.716306
12        7.11173       0.716636
12.25        7.25551       0.712774
12.5        7.39286       0.715572
12.75        7.53155        0.71629
13        7.66649       0.714538
13.25        7.80572       0.714204
13.5        7.94935       0.713484
13.75        8.09326        0.71223
14        8.23315       0.714944
14.25        8.38251       0.712565
14.5        8.52778       0.712662
14.75        8.66005       0.713791
15        8.79694       0.716396
15.25        8.94203       0.715666
15.5          9.086       0.714751
15.75        9.22466       0.717889
16        9.36082       0.714344
16.25        9.49505       0.716668
16.5        9.62882       0.716562
16.75        9.77707       0.715503
17        9.92019       0.713168
17.25         10.051       0.714875
17.5        10.1853       0.714917
17.75        10.3266        0.71345
18        10.4717       0.713905
18.25        10.6026        0.71432
18.5        10.7495       0.712595
18.75        10.8922       0.714501
19        11.0335       0.715867
19.25        11.1715       0.715033
19.5        11.3187       0.713664
19.75        11.4658       0.716826
20        11.6064       0.715092
20.25        11.7461       0.715155
20.5        11.8962       0.712942
20.75        12.0373       0.716387
21        12.1723       0.713287
21.25        12.3138       0.714539
21.5        12.4631       0.716031
21.75        12.6102       0.716337
22        12.7552       0.717707
22.25        12.8946       0.717342
22.5        13.0268       0.717327
22.75        13.1621        0.71562
23        13.3029       0.715613
23.25         13.448       0.716666
23.5        13.5811       0.716409
23.75        13.7128       0.713508
24        13.8561       0.715242
24.25             14       0.715613
24.5        14.1324       0.716836
24.75        14.2789       0.716165
25        14.4194       0.714979
25.25        14.5614       0.716101
25.5        14.7072       0.716772
25.75        14.8562        0.71369
26        14.9981         0.7128
26.25        15.1418       0.713136
26.5        15.2891       0.715585
26.75         15.435       0.714715
27        15.5794       0.715436
27.25         15.715       0.712247
27.5          15.85       0.712507
27.75        15.9881       0.716324
28        16.1266       0.718012
28.25        16.2715       0.718225
28.5        16.4078       0.713321
28.75        16.5422       0.716195
29        16.6818       0.714108
29.25         16.822       0.714414
29.5         16.965       0.713248
29.75        17.0966       0.714167
30         17.226       0.714533
30.25        17.3694       0.715238
30.5        17.5105       0.716895
30.75        17.6528       0.716672
31        17.8077       0.717993
31.25        17.9507       0.717054
31.5        18.0891       0.716694
31.75        18.2269       0.715617
32        18.3724       0.715624
32.25        18.5106       0.716972
32.5        18.6472       0.715569
32.75        18.7924       0.716937
33        18.9383       0.714885
33.25        19.0805       0.715081
33.5        19.2132       0.716268
33.75        19.3443       0.715291
34        19.4768       0.716355
34.25        19.6161        0.71749
34.5        19.7518       0.717579
34.75         19.887       0.715278
35         20.018       0.717779
35.25        20.1644       0.716369
35.5         20.308       0.717583
35.75        20.4544       0.716852
36        20.5852       0.714617
36.25         20.712       0.716376
36.5        20.8555       0.715914
36.75        21.0017       0.716876
37         21.152       0.719409
37.25        21.3062       0.717247
37.5        21.4551       0.715347
37.75        21.5962       0.714255
38        21.7242         0.7157
38.25        21.8621       0.716252
38.5        21.9973       0.716634
38.75        22.1286       0.714919
39        22.2757       0.716428
39.25        22.4173       0.714464
39.5        22.5596        0.71491
39.75        22.6875       0.713579
40        22.8194       0.716305
40.25        22.9534       0.719366
40.5        23.0906       0.717638
40.75        23.2286       0.716672
41        23.3669       0.713722
41.25        23.4979       0.715945
41.5        23.6427       0.715576
41.75        23.7851       0.716193
42        23.9318       0.712672
42.25        24.0616       0.715258
42.5         24.182       0.713999
42.75         24.324       0.714107
43         24.465        0.71439
43.25        24.6175       0.714687
43.5        24.7663       0.716835
43.75        24.9129       0.715846
44        25.0576        0.71398
44.25        25.1824       0.715405
44.5        25.3194       0.714823
44.75        25.4431       0.714295
45        25.5865       0.715016
45.25         25.733       0.713877
45.5        25.8747       0.712912
45.75        26.0166        0.71483
46        26.1453       0.714727
46.25        26.2741       0.715943
46.5        26.4134       0.716306
46.75        26.5513       0.716281
47        26.6902       0.716739
47.25        26.8299       0.714162
47.5        26.9586       0.717222
47.75         27.104       0.717317
48        27.2471       0.717482
48.25        27.3898       0.715368
48.5        27.5222       0.715712
48.75        27.6412       0.716565
49        27.7761       0.717311
49.25        27.9165       0.716193
49.5        28.0734       0.715871
49.75         28.222       0.715015
50        28.3668       0.713587
50.25        28.5046       0.714719
50.5        28.6265       0.715471
50.75        28.7556       0.716318
51        28.8811       0.717271
51.25        29.0237       0.714173
51.5         29.171       0.714471
51.75        29.3131       0.713559
52        29.4611       0.715026
