0              0              0
0.25       0.226691       0.202984
0.5       0.422787        0.19872
0.75       0.582755         0.2337
1       0.736992       0.261293
1.25       0.886239       0.289625
1.5        1.02949       0.315301
1.75         1.1713       0.335044
2        1.31471       0.358548
2.25        1.45775       0.383516
2.5        1.59622       0.409458
2.75        1.73427       0.428474
3        1.87097       0.451723
3.25        2.00775       0.474579
3.5        2.14649       0.496419
3.75        2.28272       0.516494
4        2.41471       0.536974
4.25        2.54388       0.559013
4.5         2.6767       0.580417
4.75        2.81206       0.604418
5        2.94352       0.624613
5.25        3.07415       0.643273
5.5        3.20254       0.667139
5.75        3.32782        0.68542
6        3.45629       0.707661
6.25        3.58817       0.726326
6.5        3.71908       0.745882
6.75        3.85357       0.766507
7         3.9805       0.785552
7.25        4.11223       0.803933
7.5        4.23837       0.823062
7.75         4.3664         0.8424
8         4.4953       0.860969
8.25        4.62834       0.878609
8.5        4.76964       0.895696
8.75        4.90068       0.918393
9        5.03516       0.935094
9.25        5.16676       0.952944
9.5        5.30147       0.971326
9.75        5.43272       0.988751
10        5.56565        1.00668
10.25        5.69155        1.02235
10.5        5.81405        1.04219
10.75        5.94345        1.05954
11        6.08073        1.07894
11.25        6.20792        1.09773
11.5        6.33384        1.11261
11.75        6.46175        1.13138
12        6.58933        1.14766
12.25        6.71553        1.16768
12.5         6.8452        1.18191
12.75        6.96909        1.19902
13        7.10565        1.21605
13.25        7.24107        1.23246
13.5          7.372        1.24764
13.75        7.49502        1.26493
14        7.62194        1.28067
14.25        7.75413        1.29584
14.5        7.89018        1.30961
14.75        8.03011        1.32553
15        8.16159        1.34468
15.25        8.29231        1.35791
15.5        8.42294        1.37254
15.75        8.55863        1.38864
16         8.6875        1.40199
16.25        8.81732        1.41717
16.5        8.94216        1.42994
16.75        9.06897        1.44798
17        9.19714        1.46219
17.25        9.33299        1.47805
17.5        9.46044        1.49464
17.75        9.58177        1.50685
18        9.70903        1.52266
18.25        9.83967        1.53687
18.5        9.96135        1.55408
18.75        10.0869        1.56598
19        10.2073        1.58155
19.25        10.3404        1.59676
19.5        10.4772        1.60876
19.75        10.6114        1.62321
20        10.7361        1.63779
20.25        10.8616         1.6513
20.5        10.9934         1.6627
20.75         11.132        1.67617
21        11.2709        1.68837
21.25        11.3989        1.70575
21.5         11.525        1.71575
21.75        11.6537        1.72908
22        11.7881        1.74292
22.25        11.9141        1.75327
22.5        12.0474        1.76542
22.75        12.1744        1.77602
23        12.2983         1.7916
23.25        12.4229          1.803
23.5        12.5582        1.81746
23.75        12.6852        1.83203
24        12.8064        1.84238
24.25        12.9351        1.85668
24.5        13.0607        1.86799
24.75        13.1836        1.88243
25        13.3111         1.8924
25.25        13.4315        1.90598
25.5        13.5654        1.91576
25.75        13.7015        1.92839
26        13.8327        1.93886
26.25        13.9553        1.95311
26.5        14.0778        1.96363
26.75         14.211        1.97371
27        14.3488        1.98601
27.25        14.4834        1.99676
27.5        14.6124        2.01175
27.75        14.7368        2.02049
28        14.8649        2.03177
28.25        14.9974        2.04326
28.5        15.1313        2.05187
28.75         15.265        2.06194
29        15.3894        2.07055
29.25        15.5113        2.08402
29.5        15.6348        2.09292
29.75        15.7685        2.10587
30        15.9043        2.11806
30.25        16.0257         2.1266
30.5        16.1567        2.13794
30.75        16.2826        2.14615
31        16.4078        2.15927
31.25        16.5316        2.16652
31.5        16.6471        2.17845
31.75        16.7788        2.18595
32        16.9219        2.19723
32.25        17.0609        2.20674
32.5        17.1855        2.21715
