0              0              0
0.25       0.246728        0.37792
0.5       0.498605       0.665823
0.75       0.713613       0.800604
1         0.9147       0.877732
1.25        1.10839       0.942184
1.5        1.29442       0.993118
1.75        1.47691        1.03283
2        1.65492        1.06498
2.25        1.83045        1.09544
2.5        2.00254        1.12166
2.75        2.17403        1.13985
3        2.34605        1.15216
3.25        2.51106        1.16664
3.5        2.67489         1.1832
3.75        2.84075        1.19443
4        3.01734        1.20364
4.25        3.18953        1.20981
4.5        3.36334        1.21615
4.75        3.52873        1.22132
5        3.69486        1.22479
5.25        3.85977        1.23275
5.5         4.0217        1.23701
5.75        4.18285        1.23705
6        4.34254        1.24147
6.25        4.50764        1.24412
6.5        4.68037        1.24482
6.75        4.84417        1.24731
7        5.00984        1.24841
7.25         5.1761         1.2461
7.5        5.34182         1.2494
7.75        5.50537        1.24852
8        5.66887        1.25098
8.25        5.83322        1.25067
8.5        5.99323        1.25023
8.75        6.15286        1.25267
9        6.31115        1.25279
9.25        6.47115        1.25516
9.5        6.63051        1.25487
9.75          6.786        1.25222
10        6.95409        1.25433
10.25        7.12544        1.25484
10.5        7.29398          1.255
10.75        7.46544        1.25561
11        7.63108        1.25812
11.25        7.79577        1.25948
11.5        7.95522        1.25859
11.75        8.11309        1.25763
12        8.26857         1.2559
12.25         8.4251        1.25667
12.5        8.58913        1.25661
12.75         8.7597        1.25589
13        8.92731        1.25643
13.25        9.08653        1.25877
13.5        9.24659         1.2582
13.75        9.41261        1.25903
14        9.57059         1.2571
14.25        9.73056        1.25876
14.5        9.88766        1.25765
14.75        10.0391        1.25982
15        10.2019        1.25912
15.25        10.3688        1.25797
15.5         10.525        1.25553
15.75        10.6721        1.25482
16        10.8135        1.25814
16.25        10.9719         1.2566
16.5        11.1433        1.25566
16.75        11.3102         1.2562
17        11.4789         1.2558
17.25         11.644        1.25642
17.5        11.8048        1.25942
17.75        11.9618        1.25957
18        12.1225        1.25755
18.25        12.2837        1.25497
18.5        12.4466        1.25815
18.75        12.6105        1.25487
19        12.7825        1.25245
19.25        12.9482        1.25272
19.5        13.1052        1.25287
19.75        13.2717        1.25432
20        13.4358          1.254
20.25        13.5942        1.25523
20.5        13.7519        1.25547
20.75        13.9043        1.25674
21        14.0537        1.25701
21.25        14.2132        1.25688
21.5        14.3745        1.25666
21.75        14.5303        1.25707
22        14.6798        1.25303
22.25        14.8229        1.25434
22.5        14.9868         1.2554
22.75        15.1596        1.25562
23         15.323          1.257
23.25         15.488        1.25483
23.5        15.6511        1.25407
23.75        15.8092        1.25302
24        15.9685        1.25557
24.25        16.1234        1.25496
24.5          16.28        1.25505
24.75        16.4445        1.25807
25        16.6105        1.25629
25.25        16.7851        1.25608
25.5        16.9512        1.25615
25.75         17.104        1.25841
26        17.2658        1.25412
26.25        17.4354        1.25371
26.5        17.5929         1.2542
26.75        17.7492        1.25721
27        17.9012        1.25587
27.25        18.0527        1.25696
27.5        18.2108        1.25553
27.75        18.3697        1.25514
28        18.5251        1.25421
28.25        18.6685        1.25677
28.5        18.8091        1.25773
28.75        18.9714        1.25968
29        19.1502        1.25831
29.25        19.3168        1.25629
29.5        19.4825        1.25694
29.75        19.6418        1.25605
30        19.7964        1.25553
30.25        19.9489        1.25676
30.5        20.0956        1.25735
30.75        20.2541        1.25464
31        20.4226        1.25506
31.25         20.594        1.25467
31.5        20.7587         1.2558
31.75        20.9227        1.25579
32        21.0781        1.25694
32.25        21.2419        1.25461
32.5        21.4127         1.2557
32.75        21.5647        1.25439
33        21.7181        1.25696
33.25        21.8679        1.25666
33.5        22.0209        1.25785
33.75        22.1835        1.25618
34        22.3406        1.25605
34.25        22.4979        1.25575
34.5        22.6418        1.25573
34.75        22.7803         1.2542
35        22.9453        1.25337
35.25        23.1202        1.25171
35.5         23.284        1.25241
35.75        23.4549        1.25313
36        23.6178        1.25451
36.25        23.7762        1.25342
36.5        23.9255        1.25377
36.75        24.0728        1.25552
37        24.2289        1.25424
37.25        24.3927         1.2545
37.5        24.5633        1.25596
37.75        24.7317        1.25346
38        24.8983        1.25685
38.25        25.0579        1.25785
38.5         25.221        1.25743
38.75         25.386        1.25523
39        25.5426        1.25392
39.25        25.6949        1.25664
39.5        25.8375        1.25722
39.75         25.985        1.25954
40        26.1498        1.25804
40.25        26.3072        1.25618
40.5        26.4667        1.25689
40.75        26.6097        1.25716
41        26.7498        1.25619
41.25        26.9197        1.25727
41.5         27.094        1.25622
41.75        27.2563        1.25911
42        27.4208        1.26015
42.25        27.5904        1.25946
42.5        27.7463        1.25895
42.75        27.8963         1.2565
43        28.0506        1.25672
43.25        28.2083        1.25531
43.5        28.3779        1.25504
43.75        28.5492        1.25506
44        28.7195        1.25385
44.25        28.8854        1.25659
44.5        29.0487        1.25603
44.75        29.2082        1.25367
45        29.3712        1.25282
45.25        29.5497        1.25145
45.5        29.6985        1.25188
45.75        29.8395        1.25467
46         29.971        1.25844
46.25        30.1568        1.25784
46.5        30.3218        1.25795
46.75        30.4816        1.25718
47        30.6289        1.25621
47.25         30.768        1.25799
47.5        30.9272        1.25643
47.75        31.1034        1.25737
48         31.271        1.25676
48.25        31.4364        1.25609
48.5        31.5975        1.25495
48.75        31.7488        1.25632
49           31.9        1.25626
49.25        32.0472        1.25741
49.5        32.1719        1.25714
49.75        32.3614        1.25779
50        32.5428        1.25593
50.25        32.7134        1.25685
50.5        32.8755        1.25408
50.75        33.0336        1.25414
51        33.1645        1.25477
51.25        33.3554        1.25752
51.5        33.5152        1.25614
51.75          33.66        1.25891
52        33.7954        1.25713
52.25         33.933        1.25741
52.5        34.1136         1.2559
52.75        34.2699        1.25702
53        34.4261        1.25581
53.25        34.5752        1.25308
53.5        34.7238         1.2536
53.75        34.8828        1.25349
54        35.0846        1.25501
54.25        35.2302        1.25192
54.5        35.3918        1.25418
54.75        35.5565        1.25393
55        35.7037        1.25473
55.25        35.8458        1.25346
55.5        36.0112        1.25444
55.75        36.1446        1.25567
56        36.3331        1.25817
56.25         36.509        1.25623
56.5        36.6485        1.25528
56.75        36.8101        1.25619
57        36.9622        1.25745
57.25        37.1001        1.25633
57.5        37.2834        1.25448
57.75        37.4231        1.25276
58         37.571        1.25264
58.25        37.7294        1.25238
58.5        37.8608        1.25528
58.75        38.0189        1.25447
59        38.1925         1.2536
59.25        38.3436        1.25358
59.5        38.4901        1.25327
59.75        38.6306        1.25601
60        38.7898        1.25825
60.25        38.9713        1.25879
60.5        39.1079        1.25923
60.75        39.2662        1.25748
61        39.4348        1.25632
61.25        39.5821        1.25606
61.5        39.7511        1.25622
61.75        39.8762        1.25658
62        40.0301        1.25624
62.25        40.1998        1.25814
62.5        40.3767        1.25775
62.75        40.5409         1.2569
63        40.7025        1.25517
63.25        40.8759        1.25622
63.5        41.0286        1.25769
63.75        41.2204        1.25865
64         41.356        1.25529
64.25        41.5116        1.25665
64.5        41.6719        1.25783
64.75        41.7992         1.2585
65         41.952        1.25506
65.25        42.1191        1.25529
65.5        42.2674        1.25472
65.75        42.4117        1.25355
66        42.5476         1.2564
66.25        42.7106        1.26111
66.5        42.8951        1.25947
66.75        43.0753        1.25608
67        43.2314        1.25708
67.25        43.3909         1.2558
67.5        43.5213        1.25596
67.75         43.732        1.25581
68        43.8367        1.25561
68.25        43.9925        1.25656
68.5        44.1583        1.25694
68.75        44.3138        1.25762
69        44.4986        1.25961
69.25        44.6519         1.2579
69.5        44.7999        1.25698
69.75         44.953        1.25663
70        45.1266        1.25434
70.25        45.2874        1.25307
70.5        45.4444        1.25576
70.75        45.5766        1.25477
71         45.726        1.25598
71.25        45.8816        1.25667
71.5        46.0204        1.25727
71.75        46.1655        1.25776
72        46.3017        1.25541
72.25        46.4482        1.25666
72.5         46.597        1.25786
72.75        46.8042        1.25865
73        46.9811        1.26068
73.25        47.1176        1.26055
73.5        47.2963         1.2587
73.75        47.4254        1.25762
74        47.5341        1.25832
74.25        47.6678        1.25863
74.5         47.841         1.2591
74.75        48.0309          1.263
75        48.1712        1.26053
75.25        48.3762        1.25855
75.5        48.5532        1.25606
75.75        48.7052        1.25884
76         48.857        1.25935
76.25        49.0065        1.25727
76.5        49.1943        1.25927
76.75        49.3706        1.25987
77         49.454        1.25974
77.25        49.6557        1.25826
77.5        49.7905        1.25839
77.75        49.9468        1.26019
78        50.1265         1.2584
78.25        50.2604        1.25709
78.5        50.3834        1.25914
78.75        50.5553        1.25973
79        50.7329        1.25982
79.25        50.8944        1.25925
79.5        51.0279        1.26197
79.75        51.2498         1.2619
80        51.3898        1.26138
80.25        51.5232        1.26005
80.5        51.6561        1.26252
80.75        51.8004        1.26274
81        52.0164        1.26166
81.25        52.2151        1.26102
81.5        52.3772        1.26202
81.75        52.4834        1.26009
82        52.6335        1.26062
82.25        52.7858        1.25977
82.5        52.9825        1.26305
82.75        53.1648        1.26563
83        53.3216        1.26619
83.25        53.4782         1.2664
83.5        53.6297        1.26919
83.75         53.812        1.26821
84        53.9239        1.26208
84.25        54.0934        1.26212
84.5        54.2241        1.26045
84.75        54.3893        1.26394
85         54.476        1.26482
85.25        54.7484        1.26349
85.5         54.881        1.26205
85.75        55.0169        1.26264
86        55.1929         1.2617
86.25        55.3221        1.26092
86.5         55.476        1.26244
86.75        55.5651        1.26585
87        55.7288        1.26718
87.25        55.9229        1.26831
87.5        56.1244        1.26682
87.75        56.3185        1.26802
88        56.5212        1.26574
88.25        56.6431        1.26841
88.5         56.793        1.26758
88.75        56.9512        1.26867
89        57.1774        1.26564
89.25        57.3195        1.26575
89.5        57.4295        1.26547
89.75        57.6029        1.26621
90        57.8114        1.26484
90.25        57.9045         1.2635
90.5        58.0686        1.26423
90.75         58.105        1.26328
91        58.3029         1.2642
91.25        58.4982        1.26458
91.5        58.6274        1.26474
91.75        58.8278        1.26366
92        59.0103        1.26349
92.25        59.1174        1.26325
92.5         59.291        1.26644
92.75        59.4648         1.2653
93        59.5752        1.26653
93.25         59.687        1.26511
93.5        59.8832        1.26732
93.75        60.1274        1.26772
94        60.2715        1.26801
94.25        60.4642         1.2683
94.5        60.5869        1.26706
94.75        60.7591        1.26629
95        60.9122        1.26842
95.25        61.0843        1.26592
95.5        61.2022        1.26882
95.75        61.4181        1.26856
96        61.5502        1.26769
96.25        61.7096        1.26805
96.5        61.8644        1.26794
96.75        61.9888        1.26677
97        62.0977        1.26443
97.25        62.3013        1.26724
97.5        62.4901         1.2668
97.75        62.6441        1.26722
98        62.8105        1.26692
98.25        63.0234        1.26852
98.5        63.0794        1.26931
98.75        63.2746        1.27361
99        63.4313        1.27351
99.25        63.6237        1.27273
99.5        63.6939        1.27119
99.75         63.882        1.27315
